,k,score,selected_features,time,total_time
1,1,0.5,[4],0.9216337203979492,0.9216337203979492
2,2,0.542543193347,"[42, 4]",1.2142326831817627,2.135866403579712
3,3,0.519671962304,"[42, 2, 4]",1.1396667957305908,3.2755331993103027
4,4,0.523971985478,"[81, 42, 2, 4]",1.015568733215332,4.291101932525635
5,5,0.50951412313,"[1, 2, 4, 42, 81]",0.8384034633636475,5.129505395889282
6,6,0.511799315086,"[1, 2, 4, 42, 81, 58]",0.9067039489746094,6.036209344863892
7,7,0.512256353477,"[1, 2, 4, 42, 48, 81, 58]",0.8393921852111816,6.875601530075073
8,8,0.512256353477,"[1, 2, 4, 42, 48, 81, 51, 58]",1.118377923965454,7.993979454040527
9,9,0.512256353477,"[1, 2, 4, 71, 42, 48, 81, 51, 58]",1.4040663242340088,9.398045778274536
10,10,0.518841568607,"[1, 2, 4, 71, 42, 43, 48, 81, 51, 58]",1.4096720218658447,10.80771780014038
11,11,0.518841568607,"[1, 2, 66, 4, 71, 42, 43, 48, 81, 51, 58]",1.1551547050476074,11.962872505187988
12,12,0.518841568607,"[64, 1, 2, 66, 4, 71, 42, 43, 48, 81, 51, 58]",0.9119925498962402,12.874865055084229
13,13,0.518841568607,"[64, 1, 2, 66, 4, 71, 72, 42, 43, 48, 81, 51, 58]",0.9188621044158936,13.793727159500122
14,14,0.518841568607,"[64, 1, 2, 66, 4, 71, 72, 42, 43, 48, 81, 50, 51, 58]",0.9025282859802246,14.696255445480347
15,15,0.518841568607,"[64, 1, 2, 66, 4, 71, 72, 42, 43, 48, 81, 50, 51, 53, 58]",2.2661118507385254,16.962367296218872
16,16,0.524512706955,"[64, 1, 2, 66, 4, 71, 72, 42, 43, 46, 48, 81, 50, 51, 53, 58]",1.2120494842529297,18.1744167804718
17,17,0.524512706955,"[64, 1, 2, 66, 4, 65, 71, 72, 42, 43, 46, 48, 81, 50, 51, 53, 58]",0.9290506839752197,19.10346746444702
18,18,0.524512706955,"[64, 1, 2, 66, 4, 65, 71, 72, 42, 43, 74, 46, 48, 81, 50, 51, 53, 58]",0.934330940246582,20.037798404693604
19,19,0.524512706955,"[64, 1, 2, 66, 4, 65, 71, 72, 42, 43, 74, 45, 46, 48, 81, 50, 51, 53, 58]",1.0564908981323242,21.094289302825928
20,20,0.523598630172,"[64, 1, 2, 66, 4, 65, 3, 71, 72, 42, 43, 74, 45, 46, 48, 81, 50, 51, 53, 58]",1.0616240501403809,22.15591335296631
21,21,0.523598630172,"[1, 2, 3, 4, 42, 43, 45, 46, 48, 50, 51, 53, 58, 64, 65, 66, 71, 72, 74, 76, 81]",1.3045156002044678,23.460428953170776
22,22,0.523598630172,"[1, 2, 3, 4, 42, 43, 45, 46, 48, 50, 51, 53, 58, 61, 64, 65, 66, 71, 72, 74, 76, 81]",1.2357769012451172,24.696205854415894
23,23,0.523141591781,"[1, 2, 3, 4, 42, 43, 45, 46, 48, 50, 51, 53, 58, 61, 64, 65, 66, 67, 71, 72, 74, 76, 81]",1.247058391571045,25.94326424598694
24,24,0.530640883693,"[1, 2, 3, 4, 42, 43, 45, 46, 48, 50, 51, 53, 58, 61, 64, 65, 66, 67, 69, 71, 72, 74, 76, 81]",1.1585605144500732,27.10182476043701
25,25,0.530640883693,"[1, 2, 3, 4, 42, 43, 45, 46, 48, 50, 51, 53, 58, 61, 64, 65, 66, 67, 69, 71, 72, 73, 74, 76, 81]",1.2177293300628662,28.319554090499878
26,26,0.530640883693,"[1, 2, 3, 4, 42, 43, 45, 46, 48, 50, 51, 52, 53, 58, 61, 64, 65, 66, 67, 69, 71, 72, 73, 74, 76, 81]",1.2596101760864258,29.579164266586304
27,27,0.530183845302,"[1, 2, 3, 4, 42, 43, 45, 46, 48, 50, 51, 52, 53, 58, 61, 64, 65, 66, 67, 69, 71, 72, 73, 74, 76, 81, 82]",1.13981032371521,30.718974590301514
28,28,0.531097922085,"[1, 2, 3, 4, 20, 42, 43, 45, 46, 48, 50, 51, 52, 53, 58, 61, 64, 65, 66, 67, 69, 71, 72, 73, 74, 76, 81, 82]",1.1684563159942627,31.887430906295776
29,29,0.524512706955,"[1, 2, 3, 4, 20, 42, 43, 45, 46, 48, 50, 51, 52, 53, 58, 61, 64, 65, 66, 67, 69, 71, 72, 73, 74, 75, 76, 81, 82]",1.2313408851623535,33.11877179145813
30,30,0.523598630172,"[1, 2, 3, 4, 20, 42, 43, 45, 46, 48, 50, 51, 52, 53, 58, 61, 63, 64, 65, 66, 67, 69, 71, 72, 73, 74, 75, 76, 81, 82]",1.2939491271972656,34.412720918655396
31,31,0.523598630172,"[1, 2, 3, 4, 20, 42, 43, 45, 46, 48, 50, 51, 52, 53, 54, 58, 61, 63, 64, 65, 66, 67, 69, 71, 72, 73, 74, 75, 76, 81, 82]",1.353175163269043,35.76589608192444
32,32,0.523598630172,"[1, 2, 3, 4, 20, 42, 43, 45, 46, 48, 50, 51, 52, 53, 54, 58, 61, 63, 64, 65, 66, 67, 69, 71, 72, 73, 74, 75, 76, 79, 81, 82]",1.4153025150299072,37.181198596954346
33,33,0.523598630172,"[1, 2, 3, 4, 20, 42, 43, 45, 46, 48, 50, 51, 52, 53, 54, 58, 61, 63, 64, 65, 66, 67, 69, 71, 72, 73, 74, 75, 76, 77, 79, 81, 82]",1.312561273574829,38.493759870529175
34,34,0.523598630172,"[1, 2, 3, 4, 20, 42, 43, 44, 45, 46, 48, 50, 51, 52, 53, 54, 58, 61, 63, 64, 65, 66, 67, 69, 71, 72, 73, 74, 75, 76, 77, 79, 81, 82]",1.3543906211853027,39.84815049171448
35,35,0.523598630172,"[1, 2, 3, 4, 20, 42, 43, 44, 45, 46, 47, 48, 50, 51, 52, 53, 54, 58, 61, 63, 64, 65, 66, 67, 69, 71, 72, 73, 74, 75, 76, 77, 79, 81, 82]",1.353884220123291,41.20203471183777
36,36,0.523598630172,"[1, 2, 3, 4, 20, 42, 43, 44, 45, 46, 47, 48, 50, 51, 52, 53, 54, 58, 61, 63, 64, 65, 66, 67, 69, 71, 72, 73, 74, 75, 76, 77, 79, 81, 82, 84]",1.5508546829223633,42.75288939476013
37,37,0.523598630172,"[1, 2, 3, 4, 20, 42, 43, 44, 45, 46, 47, 48, 50, 51, 52, 53, 54, 58, 61, 63, 64, 65, 66, 67, 68, 69, 71, 72, 73, 74, 75, 76, 77, 79, 81, 82, 84]",1.3908922672271729,44.143781661987305
38,38,0.51609933826,"[1, 2, 3, 4, 17, 20, 42, 43, 44, 45, 46, 47, 48, 50, 51, 52, 53, 54, 58, 61, 63, 64, 65, 66, 67, 68, 69, 71, 72, 73, 74, 75, 76, 77, 79, 81, 82, 84]",1.499556303024292,45.6433379650116
39,39,0.518384530216,"[1, 2, 3, 4, 17, 20, 37, 42, 43, 44, 45, 46, 47, 48, 50, 51, 52, 53, 54, 58, 61, 63, 64, 65, 66, 67, 68, 69, 71, 72, 73, 74, 75, 76, 77, 79, 81, 82, 84]",1.3808941841125488,47.024232149124146
40,40,0.530640883693,"[1, 2, 3, 4, 17, 20, 25, 37, 42, 43, 44, 45, 46, 47, 48, 50, 51, 52, 53, 54, 58, 61, 63, 64, 65, 66, 67, 68, 69, 71, 72, 73, 74, 75, 76, 77, 79, 81, 82, 84]",1.4237053394317627,48.44793748855591
41,41,0.530640883693,"[1, 2, 3, 4, 17, 20, 25, 37, 42, 43, 44, 45, 46, 47, 48, 50, 51, 52, 53, 54, 56, 58, 61, 63, 64, 65, 66, 67, 68, 69, 71, 72, 73, 74, 75, 76, 77, 79, 81, 82, 84]",1.9614572525024414,50.40939474105835
42,42,0.530183845302,"[1, 2, 3, 4, 17, 20, 25, 37, 42, 43, 44, 45, 46, 47, 48, 50, 51, 52, 53, 54, 56, 58, 60, 61, 63, 64, 65, 66, 67, 68, 69, 71, 72, 73, 74, 75, 76, 77, 79, 81, 82, 84]",1.960085153579712,52.36947989463806
43,43,0.530183845302,"[1, 2, 3, 4, 17, 20, 25, 37, 42, 43, 44, 45, 46, 47, 48, 50, 51, 52, 53, 54, 56, 58, 60, 61, 63, 64, 65, 66, 67, 68, 69, 71, 72, 73, 74, 75, 76, 77, 78, 79, 81, 82, 84]",1.8573646545410156,54.22684454917908
44,44,0.530183845302,"[1, 2, 3, 4, 17, 20, 25, 37, 42, 43, 44, 45, 46, 47, 48, 50, 51, 52, 53, 54, 56, 58, 60, 61, 63, 64, 65, 66, 67, 68, 69, 71, 72, 73, 74, 75, 76, 77, 78, 79, 81, 82, 83, 84]",1.7278375625610352,55.95468211174011
45,45,0.518841568607,"[1, 2, 3, 4, 5, 17, 20, 25, 37, 42, 43, 44, 45, 46, 47, 48, 50, 51, 52, 53, 54, 56, 58, 60, 61, 63, 64, 65, 66, 67, 68, 69, 71, 72, 73, 74, 75, 76, 77, 78, 79, 81, 82, 83, 84]",1.895141363143921,57.84982347488403
46,46,0.512713391869,"[1, 2, 3, 4, 5, 14, 17, 20, 25, 37, 42, 43, 44, 45, 46, 47, 48, 50, 51, 52, 53, 54, 56, 58, 60, 61, 63, 64, 65, 66, 67, 68, 69, 71, 72, 73, 74, 75, 76, 77, 78, 79, 81, 82, 83, 84]",2.27091121673584,60.12073469161987
47,47,0.519298606998,"[1, 2, 3, 4, 5, 14, 17, 20, 21, 25, 37, 42, 43, 44, 45, 46, 47, 48, 50, 51, 52, 53, 54, 56, 58, 60, 61, 63, 64, 65, 66, 67, 68, 69, 71, 72, 73, 74, 75, 76, 77, 78, 79, 81, 82, 83, 84]",2.373286485671997,62.49402117729187
48,48,0.51975564539,"[1, 2, 3, 4, 5, 14, 16, 17, 20, 21, 25, 37, 42, 43, 44, 45, 46, 47, 48, 50, 51, 52, 53, 54, 56, 58, 60, 61, 63, 64, 65, 66, 67, 68, 69, 71, 72, 73, 74, 75, 76, 77, 78, 79, 81, 82, 83, 84]",2.44244384765625,64.93646502494812
49,49,0.51975564539,"[1, 2, 3, 4, 5, 14, 16, 17, 20, 21, 25, 37, 42, 43, 44, 45, 46, 47, 48, 50, 51, 52, 53, 54, 56, 57, 58, 60, 61, 63, 64, 65, 66, 67, 68, 69, 71, 72, 73, 74, 75, 76, 77, 78, 79, 81, 82, 83, 84]",2.434607982635498,67.37107300758362
50,50,0.519298606998,"[1, 2, 3, 4, 5, 14, 16, 17, 20, 21, 25, 37, 42, 43, 44, 45, 46, 47, 48, 50, 51, 52, 53, 54, 56, 57, 58, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 71, 72, 73, 74, 75, 76, 77, 78, 79, 81, 82, 83, 84]",2.4829330444335938,69.85400605201721
51,51,0.519298606998,"[1, 2, 3, 4, 5, 11, 14, 16, 17, 20, 21, 25, 37, 42, 43, 44, 45, 46, 47, 48, 50, 51, 52, 53, 54, 56, 57, 58, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 71, 72, 73, 74, 75, 76, 77, 78, 79, 81, 82, 83, 84]",2.526555299758911,72.38056135177612
52,52,0.519298606998,"[1, 2, 3, 4, 5, 11, 14, 15, 16, 17, 20, 21, 25, 37, 42, 43, 44, 45, 46, 47, 48, 50, 51, 52, 53, 54, 56, 57, 58, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 71, 72, 73, 74, 75, 76, 77, 78, 79, 81, 82, 83, 84]",2.594144582748413,74.97470593452454
53,53,0.518841568607,"[1, 2, 3, 4, 5, 11, 14, 15, 16, 17, 20, 21, 25, 33, 37, 42, 43, 44, 45, 46, 47, 48, 50, 51, 52, 53, 54, 56, 57, 58, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 71, 72, 73, 74, 75, 76, 77, 78, 79, 81, 82, 83, 84]",2.8150110244750977,77.78971695899963
54,54,0.518841568607,"[1, 2, 3, 4, 5, 11, 14, 15, 16, 17, 20, 21, 25, 33, 37, 42, 43, 44, 45, 46, 47, 48, 50, 51, 52, 53, 54, 56, 57, 58, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84]",2.964574098587036,80.75429105758667
55,55,0.510428199912,"[1, 2, 3, 4, 5, 11, 14, 15, 16, 17, 20, 21, 25, 33, 37, 41, 42, 43, 44, 45, 46, 47, 48, 50, 51, 52, 53, 54, 56, 57, 58, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84]",2.8195009231567383,83.57379198074341
56,56,0.517470453434,"[1, 2, 3, 4, 5, 11, 14, 15, 16, 17, 20, 21, 22, 25, 33, 37, 41, 42, 43, 44, 45, 46, 47, 48, 50, 51, 52, 53, 54, 56, 57, 58, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84]",2.9631431102752686,86.53693509101868
57,57,0.518384530216,"[1, 2, 3, 4, 5, 11, 12, 14, 15, 16, 17, 20, 21, 22, 25, 33, 37, 41, 42, 43, 44, 45, 46, 47, 48, 50, 51, 52, 53, 54, 56, 57, 58, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84]",3.058717727661133,89.59565281867981
58,58,0.517927491825,"[1, 2, 3, 4, 5, 11, 12, 14, 15, 16, 17, 20, 21, 22, 25, 27, 33, 37, 41, 42, 43, 44, 45, 46, 47, 48, 50, 51, 52, 53, 54, 56, 57, 58, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84]",3.1557724475860596,92.75142526626587
59,59,0.518841568607,"[1, 2, 3, 4, 5, 11, 12, 14, 15, 16, 17, 20, 21, 22, 25, 27, 29, 33, 37, 41, 42, 43, 44, 45, 46, 47, 48, 50, 51, 52, 53, 54, 56, 57, 58, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84]",3.3304643630981445,96.08188962936401
60,60,0.518841568607,"[1, 2, 3, 4, 5, 11, 12, 14, 15, 16, 17, 20, 21, 22, 25, 27, 29, 30, 33, 37, 41, 42, 43, 44, 45, 46, 47, 48, 50, 51, 52, 53, 54, 56, 57, 58, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84]",3.3540823459625244,99.43597197532654
61,61,0.512713391869,"[1, 2, 3, 4, 5, 11, 12, 14, 15, 16, 17, 20, 21, 22, 24, 25, 27, 29, 30, 33, 37, 41, 42, 43, 44, 45, 46, 47, 48, 50, 51, 52, 53, 54, 56, 57, 58, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84]",3.553468704223633,102.98944067955017
62,62,0.511342276695,"[1, 2, 3, 4, 5, 9, 11, 12, 14, 15, 16, 17, 20, 21, 22, 24, 25, 27, 29, 30, 33, 37, 41, 42, 43, 44, 45, 46, 47, 48, 50, 51, 52, 53, 54, 56, 57, 58, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84]",3.4479892253875732,106.43742990493774
63,63,0.511342276695,"[1, 2, 3, 4, 5, 9, 11, 12, 14, 15, 16, 17, 20, 21, 22, 23, 24, 25, 27, 29, 30, 33, 37, 41, 42, 43, 44, 45, 46, 47, 48, 50, 51, 52, 53, 54, 56, 57, 58, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84]",3.5783753395080566,110.0158052444458
64,64,0.505214099956,"[1, 2, 3, 4, 5, 6, 9, 11, 12, 14, 15, 16, 17, 20, 21, 22, 23, 24, 25, 27, 29, 30, 33, 37, 41, 42, 43, 44, 45, 46, 47, 48, 50, 51, 52, 53, 54, 56, 57, 58, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84]",3.6957459449768066,113.71155118942261
65,65,0.505214099956,"[1, 2, 3, 4, 5, 6, 9, 11, 12, 14, 15, 16, 17, 20, 21, 22, 23, 24, 25, 27, 29, 30, 33, 34, 37, 41, 42, 43, 44, 45, 46, 47, 48, 50, 51, 52, 53, 54, 56, 57, 58, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84]",3.8852920532226562,117.59684324264526
66,66,0.505214099956,"[1, 2, 3, 4, 5, 6, 9, 11, 12, 14, 15, 16, 17, 20, 21, 22, 23, 24, 25, 27, 29, 30, 32, 33, 34, 37, 41, 42, 43, 44, 45, 46, 47, 48, 50, 51, 52, 53, 54, 56, 57, 58, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84]",3.6967780590057373,121.293621301651
67,67,0.505214099956,"[1, 2, 3, 4, 5, 6, 9, 11, 12, 14, 15, 16, 17, 20, 21, 22, 23, 24, 25, 27, 29, 30, 32, 33, 34, 36, 37, 41, 42, 43, 44, 45, 46, 47, 48, 50, 51, 52, 53, 54, 56, 57, 58, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84]",4.377383470535278,125.67100477218628
68,68,0.505214099956,"[1, 2, 3, 4, 5, 6, 9, 11, 12, 14, 15, 16, 17, 20, 21, 22, 23, 24, 25, 27, 29, 30, 32, 33, 34, 36, 37, 38, 41, 42, 43, 44, 45, 46, 47, 48, 50, 51, 52, 53, 54, 56, 57, 58, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84]",4.2668139934539795,129.93781876564026
69,69,0.505214099956,"[1, 2, 3, 4, 5, 6, 9, 11, 12, 14, 15, 16, 17, 20, 21, 22, 23, 24, 25, 27, 29, 30, 31, 32, 33, 34, 36, 37, 38, 41, 42, 43, 44, 45, 46, 47, 48, 50, 51, 52, 53, 54, 56, 57, 58, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84]",4.600409269332886,134.53822803497314
70,70,0.505214099956,"[1, 2, 3, 4, 5, 6, 9, 11, 12, 14, 15, 16, 17, 20, 21, 22, 23, 24, 25, 27, 29, 30, 31, 32, 33, 34, 36, 37, 38, 41, 42, 43, 44, 45, 46, 47, 48, 50, 51, 52, 53, 54, 55, 56, 57, 58, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84]",4.276301383972168,138.8145294189453
71,71,0.511799315086,"[1, 2, 3, 4, 5, 6, 9, 11, 12, 14, 15, 16, 17, 20, 21, 22, 23, 24, 25, 27, 29, 30, 31, 32, 33, 34, 36, 37, 38, 39, 41, 42, 43, 44, 45, 46, 47, 48, 50, 51, 52, 53, 54, 55, 56, 57, 58, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84]",4.7619218826293945,143.5764513015747
72,72,0.511799315086,"[1, 2, 3, 4, 5, 6, 9, 11, 12, 14, 15, 16, 17, 20, 21, 22, 23, 24, 25, 27, 29, 30, 31, 32, 33, 34, 36, 37, 38, 39, 41, 42, 43, 44, 45, 46, 47, 48, 50, 51, 52, 53, 54, 55, 56, 57, 58, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84]",5.113998889923096,148.6904501914978
73,73,0.511799315086,"[1, 2, 3, 4, 5, 6, 9, 11, 12, 14, 15, 16, 17, 20, 21, 22, 23, 24, 25, 27, 29, 30, 31, 32, 33, 34, 36, 37, 38, 39, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84]",4.627317905426025,153.31776809692383
74,74,0.510885238304,"[1, 2, 3, 4, 5, 6, 9, 11, 12, 14, 15, 16, 17, 20, 21, 22, 23, 24, 25, 27, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84]",4.549896240234375,157.8676643371582
